,imdb_id,original_title,overview,poster_path,release_date,_id
4100,tt0250274,The Brothers,"This is the story of four African-American ""yuppies"" (a banker, a doctor, a lawyer, and a ""playboy"") who call themselves ""The Brothers"". When the playboy gets engaged, the other three friends find themselves having to come to terms with their own issues of commitment and honesty...",/vytigeQlXbpXGsCa2iAZH6Bzhfb.jpg,2001-03-23,3692
4101,tt0125022,Heartbreakers,"Max and Page are a brilliant mother/daughter con team who have their grift down to a fine science. Max targets wealthy, willing men and marries them. Page then seduces them, and Max catches her husband in the act. Then it's off to palimony city and the next easy mark.",/2yiDk4RnGL01HvMxXu96J4zmjle.jpg,2001-03-23,3693
4102,tt0239949,Say It Isn't So,"Boy meets girl; boy falls in love (and had wild, non-stop sex) with girl; boy loses girl... when they discover they are brother and sister! But when he learns that he's the victim of the ultimate case of mistaken identity, the lovesick young man -- whom everyone still thinks is after some taboo thrills -- must race across the country to stop her from marrying another man.",/c9h3BHLFXrXrpJ3xgwp0Bf9niP3.jpg,2001-03-12,3694
4103,tt0120352,Too Much Sleep,"While riding the bus one day, night watchman Jack Crawford gets distracted by a beautiful girl and has his gun stolen. To get it back, he enlists the help of local wise guy, Eddie, and their search reveals the bizarre characters lurking in the strange underworld of a sleepy New Jersey suburb.",/uflVNZAvPu3i65DM3VtIRV9ktxJ.jpg,1997-03-07,3695
4104,tt0244970,Someone Like You...,"Jane Goodale has everything going for her. She's a producer on a popular daytime talk show, and is in a hot romance with the show's dashing executive producer Ray. But when the relationship goes terribly awry, Jane begins an extensive study of the male animal, including her womanizing roommate Eddie. Jane puts her studies and romantic misadventure to use as a pseudonymous sex columnist -- and becomes a sensation.",/usr1q0DDMR23jsTZoIe3NtRRz3r.jpg,2001-03-30,3696
4105,tt0227538,Spy Kids,"Carmen and Juni think their parents are boring. Little do they know that in their day, Gregorio and Ingrid Cortez were the top secret agents from their respective countries. They gave up that life to raise their children. Now, the disappearances of several of their old colleagues forces the Cortez' return from retirement. What they didn't count on was Carmen and Juni joining the ""family business.""",/10zMofjfvnKahF8wqZ4nNzVeNps.jpg,2001-03-18,3697
4106,tt0246989,Tomcats,"College buddies chip in and promise that the group's last unmarried man will collect a cash pot. Seven years later, the kitty is worth $500,000 -- money Michael needs to pay a gambling debt. Problem is, the only other single guy is a hopeless womanizer!",/7ShM4P9lFZeuvFfb7vSOVaQPAk7.jpg,2001-03-30,3698
4107,tt0236784,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",/crJTnaCvzw3gCCqNSzEK6yerzJU.jpg,2001-02-11,3699
4109,tt0206187,Keep the River on Your Right: A Modern Cannibal Tale,"In 1955, Tobias Schneebaum disappeared into the depths of the Peruvian Amazon. He had no guide, no map, and only the vaguest of instructions: Keep the river on your right. A year later Schneebaum emerged from the jungle…naked, covered in body paint, and a modern-day cannibal.  Titled after Schneebaum’s 1969 cult classic memoir about his formative experiences living in the Amazon, Keep The River On Your Right is the extraordinary stranger-than-fiction story of Schneebaum’s return to the jungle, 45 years after his original visit, to reunite with the very tribesmen he loved and who gave him nightmares for nearly half a century. A deeply affecting and searing portrait, sibling filmmakers Laurie and David Shapiro capture a man in utter conflict, a fearless adventurer, and one of the most charming, enigmatic, and perplexing men ever captured on screen.",/9KPCo4aegLkCQW3xePaahvkz02A.jpg,2000-04-15,3700
4111,tt0164334,Along Came a Spider,"When a teacher kidnaps a girl from a prestigious school, homicide detective, Alex Cross takes the case and teams up with young security agent, Jezzie Flannigan in hope of finding the girl and stopping the brutal psychopath. Every second counts as Alex and Jezzie attempt to track down the kidnapper before the spider claims another victim for its web.",/1ZjDmPKMUtout8hR77qmK1llgls.jpg,2001-04-06,3701
4112,tt0221027,Blow,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",/yCLLbZzAa7jreGus7pvjZmL0bj7.jpg,2001-04-04,3702
4113,tt0189192,Just Visiting,"A knight and his valet are plagued by a witch, and to repair the damage they make use of the services of a wizard. However, something goes wrong and they are transported from the 12th century to the year 2000. There the knight meets some of his family and slowly learns what this new century is like. However, he still needs to get back to the 12th century to deal with the witch, so he starts looking for a wizard.",/HCvGblUEWpo1FlNHVFQCvYTLnK.jpg,2001-04-06,3703
4115,tt0221889,Beautiful Creatures,"When Petula and Dorothy cover up the accidental murder of one jerk boyfriend, they hatch a hilarious scheme to collect a huge ransom.",/9LxHipX4skQ3OjenAXt8RhQpV4j.jpg,2000-08-23,3704
4116,tt0268200,Brigham City,"Wes Clayton is a lawman and a bishop in a Mormon community called Brigham. The town is shaken when a woman from California is found murdered. Clayton and his young deputy work with an FBI agent sent to investigate. As a civil and spiritual leader in the frightened town, Clayton must uncover the town's deepest secrets, find the murderer and keep Brigham from ripping itself apart.",/hWhC67YKgLrKYWFC99sP6pRZNt7.jpg,2001-03-30,3705
4118,tt0238588,Shadow Magic,"Beijing, 1902: an enterprising young portrait photographer named Liu Jinglun, keen on new technology, befriends a newly-arrived Englishman who's brought projector, camera, and Lumière-brothers' shorts to open the Shadow Magic theater. Liu's work with Wallace brings him conflict with tradition and his father's authority, complicated by his falling in love with Ling, daughter of Lord Tan, star of Beijing's traditional opera. Liu sees movies as his chance to become wealthy and worthy of Ling. When the Shadow Magic pair are invited to show the films to the Empress Dowager, things look good. But, is disaster in the script? And, can movies preserve tradition even as they bring change?",/eHbA0xV9grPrEya8332oTVY1viB.jpg,2000-09-08,3706
4119,tt0243155,Bridget Jones's Diary,"A chaotic Bridget Jones meets a snobbish lawyer, and he soon enters her world of imperfections.",/f6z20eozbI7IvvFQfhQzuXoyo7Y.jpg,2001-04-13,3707
4120,tt0245686,Joe Dirt,"Joe Dirt is a janitor with a mullet hairdo, acid-washed jeans and a dream to find the parents that he lost at the Grand Canyon when he was a belligerent, trailer park-raised eight-year-old. Now, blasting Van Halen in his jacked-up economy car, the irrepressibly optimistic Joe hits the road alone in search of his folks.",/8FKSjl4cEg4OEyWdCTjqAT8M6qv.jpg,2001-04-10,3708
4121,tt0236348,Josie and the Pussycats,"Josie, Melody and Val are three small-town girl musicians determined to take their rock band out of their garage and straight to the top, while remaining true to their look, style and sound. They get a record deal which brings fame and fortune but soon realize they are pawns of two people who want to control the youth of America. They must clear their names, even if it means losing fame and fortune.",/cc13QhiKt507D8krOmL8reTmMJU.jpg,2001-04-06,3709
4122,tt2043893,Kingdom Come,"The documentary, Kingdom Come follows a first-time director (Daniel Gillies) as he tries to raise a million dollars to finance his first film, Broken Kingdom. This emotionally-charged journey is interwoven with over 30 rare interviews from acclaimed indie darlings including Mark Ruffalo, Illeana Douglas, Don Cheadle, Kevin Smith, Edward Burns, Tim Roth, Morgan Spurlock, Selma Blair, Robert Townsend, Bill Pullman and many more.",/rIafz3Ez5gH2b3USkZ5ab8VSd4Y.jpg,2011-01-01,3710
4123,tt0201485,The Body,"An ancient skeleton has been discovered in Jerusalem in a rich man's tomb. Colouration of the wrist and leg bones indicates the cause of death was crucifiction. other signs, include a gold coin bearing the marks of Pontius Pilate and faint markings around the skull, lead authorities to suspect that these could be the bones of Jesus Christ. Politicians, clerics, religious extremists and those using terror as a means to an end, find their beliefs and identities test while risking their lives to unearth the truth.....",/ip3rWK8wBddpfmaBW86KlJ0gEiP.jpg,2001-04-13,3711
4124,tt0221073,Chopper,"The true and intense story of Mark 'Chopper' Read, a legendary criminal who wrote his autobiography while serving a jail sentence in prison.",/8QMcZ0SgHdysnScc2mOCwGaruOU.jpg,2000-06-21,3712
4126,tt0210149,Lakeboat,"Coming-of-age tale set aboard a shipping freighter traveling America's Great Lakes. Dale is an Ivy League college student who briefly joins a world-weary crew. Exposed to a seafaring lifestyle which falls short of his literary visions, Dale instead finds the experience rich in unexpected ways. The men's bravado and comical posturing gives way as their lively story-telling reveals more about their mythologized view of life than about what actually may have happened.",/gkyrEvF2L7KJ9BiujjG0T3TrPCv.jpg,2000-04-13,3713
4127,tt0231402,Crocodile Dundee in Los Angeles,"After settling in the tiny Australian town of Walkabout Creek with his significant other and his young son, Mick ""Crocodile"" Dundee is thrown for a loop when a prestigious Los Angeles newspaper offers his honey a job. The family migrates back to the United States, and Croc and son soon find themselves learning some lessons about American life -- many of them inadvertent",/va4DXKVl48AnENULnWCoWQc70P9.jpg,2001-04-12,3714
4128,tt0240515,Freddy Got Fingered,"An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",/j9OW0LoLHxTokSssf1gGe5P1GUY.jpg,2001-04-18,3715
4129,tt0240402,The Center of the World,"A couple checks into a suite in Las Vegas. In flashbacks we see that he's a computer whiz on the verge of becoming a dot.com millionaire, she's a lap dancer at a club. He's depressed, withdrawing from work, missing meetings with investors. He wants a connection, so he offers her $10,000 to spend three nights with him in Vegas, and she accepts with conditions. Is mutual attraction stirring?",/gs3ghCN0XFQOL4KrepA7qK2mBDe.jpg,2001-04-19,3716
4130,tt0289175,Ek Je Aachhe Kanya,,,2001-06-06,3717
4131,tt0251191,The Low Down,"Frank is a restless young man in his late twenties whose life revolves around his friends and his work. When he becomes involved with Ruby, her optimistic and fresh approach to life and its problems begins to have a dramatic effect on him.",/pO6M6fvgkPaAOOzP2peNvjlzxly.jpg,2001-01-26,3718
4132,tt0211492,The Luzhin Defence,"Based upon the novel by Vladimir Nabokov, a chess grandmaster travels to Italy in the 1920s to play in a tournament and falls in love.",/dxiCjd2ofh6AcqssynYtM0Emdc2.jpg,2000-08-21,3719
4133,tt0199129,The Visit,"A young man dying in prison brings his family together for a fateful visit, and proceeds to put his life back together.",/qp7rmcKen1Z4JNryzaGmDYh35XW.jpg,2000-01-01,3720
4134,tt0116882,Lilies - Les feluettes,"1952: Bishop Bilodeau visits a québécois prison to hear the confession of a boyhood friend jailed for murder 40 years ago. The inmates force the prelate to watch a play depicting what really happened in 1912. We meet him as a young man, strait-laced, intent on convincing Simon (now the convict) to join the seminary with him.",/zEaYOUDV7nKsd8SIfC6Dcs38pp2.jpg,1996-09-07,3721
4135,tt0086250,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",/zr2p353wrd6j3wjLgDT4TcaestB.jpg,1983-12-08,3722
4136,tt0055895,Days of Wine and Roses,"An alcoholic falls in love with and gets married to a young woman, whom he systematically addicts to booze so they can share his ""passion"" together.",/zVbL3eVcN90J7FzQfdTNW2UZfp0.jpg,1962-12-26,3723
4137,tt0132245,Driven,"Talented rookie race-car driver Jimmy Bly has started losing his focus and begins to slip in the race rankings. It's no wonder, with the immense pressure being shoveled on him by his overly ambitious promoter brother as well as Bly's romance with his arch rival's girlfriend Sophia. With much riding on Bly, car owner Carl Henry brings former racing star Joe Tanto on board to help Bly. To drive Bly back to the top of the rankings, Tanto must first deal with the emotional scars left over from a tragic racing accident which nearly took his life.",/vtPvxgQBoNBFnnnYjS1lb6pLXtv.jpg,2001-04-27,3724
4138,tt0245120,The Forsaken,A young man is in a race against time as he searches for a cure after becoming infected with a virus that will eventually turn him into a blood-sucking vampire.,/hKwscHAZKrjeOSF7Bvksejpt26m.jpg,2001-04-27,3725
4139,tt0203755,One Night at McCool's,Every man has a different recollection of the beautiful young woman who wreaked havoc on their lives during one heated night.,/noW8q27mL4T0wKrVZ2MCAIvUKy3.jpg,2001-04-19,3726
4140,tt0141907,Town & Country,"Porter Stoddard is a well-known New York architect who is at a crossroads... a nexus where twists and turns lead to myriad missteps some with his wife Ellie, others with longtime friends Mona and her husband Griffin. Deciding which direction to take often leads to unexpected encounters with hilarious consequences.",/bStkaELv6L3Zvbg6TWT6GWS5h9X.jpg,2001-04-27,3727
4141,tt0234570,Rat,"After a night of drinking Guiness at the local watering hole, an ordinary, working-class, family man in Dublin's life is turned upside-down when he wakes up as a rat.",/iYQe8CXnzCYKPEP8Z1jVLOw9t54.jpg,2001-04-01,3728
4142,tt0209163,The Mummy Returns,"Rick and Evelyn O'Connell, along with their 8 year old son Alex, discover the key to the legendary Scorpion King's might, the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn't above kidnapping its new bearer, Alex, to gain control of Anubis' otherworldly army.",/hioiYUZVIuYIhagDGhIAjyNEUu0.jpg,2001-04-28,3729
4146,tt0056937,Cleopatra,"Historical epic. The triumphs and tragedy of the Egyptian queen, Cleopatra.The winner of four Oscars, this epic saga of love, greed and betrayal stars Elizabeth Taylor as the passionate and ambitious Egyptian queen who's determined to hold on to the throne and seduces the Roman emperor Julius Caesar (Rex Harrison). When Caesar is murdered, she redirects her attentions to his general, Marc Antony (Richard Burton), who vows to take power -- but Caesar's successor (Roddy McDowall) has other plans.",/bj7rUGUewofA9cpHt1h36gvDFfy.jpg,1963-06-12,3730
4147,tt0085811,Krull,A prince and a fellowship of companions set out to rescue his bride from a fortress of alien invaders who have arrived on their home planet.,/xini4pJHApNdYO1go39BmIvBdLT.jpg,1983-07-29,3731
4148,tt0089504,Lost in America,"David and Linda Howard are successful yuppies from LA. When he gets a job disappointment, David convinces Linda that they should quit their jobs, liquidate their assets, and emulate the movie Easy Rider, spending the rest of their lives traveling around America...in a Winnebago.",/j7QiwUekGiYOmjKratNORIr35zg.jpg,1985-03-15,3732
4149,tt0016039,The Lost World,The first film adaptation of Sir Arthur Conan Doyle's classic novel about a land where prehistoric creatures still roam.,/bEHH13QZKvGJS7H3U5JlcroqLFX.jpg,1925-06-22,3733
4151,tt0098524,True Believer,"Eddie Dodd is a burnt out former civil rights lawyer who now specializes in defending drug dealers. Roger Baron, newly graduated from law school, has followed Eddie's great cases and now wants to learn at his feet. With Roger's idealistic prodding, Eddie reluctantly takes on a case of a young Korean man who, according to his mom, has been in jail for eight years for a murder he did not commit.",/s73ZLQnmF2eATMOwlJW4R762NS5.jpg,1989-02-17,3734
4152,tt0084917,The World According to Garp,"Based on the John Irving novel, this film chronicles the life of T S Garp, and his mother, Jenny. Whilst Garp sees himself as a ""serious"" writer, Jenny writes a feminist manifesto at an opportune time, and finds herself as a magnet for all manner of distressed women.",/8DOpSrWlO3DdfCpfbuptj0cipDF.jpg,1982-08-13,3735
4153,tt0062776,Candy,"Based on Terry Southern's satirical novel, a send-up of Voltaire's Candide. Young Candy is a high school girl who seeks truth and meaning in life, encountering a variety of kookie characters and humorous sexual situations in the process.",/vykIzBpR2uy2wUnNgUuJjFmHy06.jpg,1968-12-17,3736
4156,tt0060429,Frankie and Johnny,"Elvis plays Johnny, a riverboat entertainer with a big gambling problem. Donna Douglas plays Johnny's girl, Frankie. A fortune teller tells Johnny how he can change his luck. Enter a new lady luck played by Nancy Kovack and the cat fight begins.",/3AwaQpc4LBbr9LwPOxdIvj1QqsS.jpg,1966-01-01,3737
4157,tt0101912,Frankie and Johnny,"When Johnny is released from prison following a forgery charge, he quickly lands a job as a short-order cook at a New York diner. Following a brief fling with waitress Cora, Frankie develops an attraction for Cora's friend and fellow waitress Frankie. While Frankie resists Johnny's charms initially, she eventually relents when her best friend, Tim, persuades her to give Johnny a chance.",/tkr7unuCYqSKL4PAoqp9eYXb5tm.jpg,1991-10-18,3738
4158,tt0107130,A Home of Our Own,"The story is located in Los Angeles in the sixties. An energetic widow, Frances Lacey, with her six children try to make a dream of theirs come true: to have a home of their own. Therefore they leave Los Angeles and head for the countryside, while facing all kinds of difficulties during their journey.",/hqh9aaln3b9Sk61IpDdItwymio8.jpg,1993-11-05,3739
4159,tt0058453,Paris When It Sizzles,"Hollywood producer Alexander Meyerheimer has hired drunken writer Richard Benson to write his latest movie. Benson has been holed up in a Paris apartment supposedly working on the script for months, but instead has spent the time living it up. Benson now has just two days to the deadline and thus hires a temporary secretary, Gabrielle Simpson, to help him complete it in time.",/ihxKpRoduDUbMkEXXpY5IbPwdy4.jpg,1964-03-01,3740
4162,tt0101902,For the Boys,"With the help of the singer and dancer Dixie Leonhard US-Entertainer Eddie Sparks wants to bring some fun to the soldiers during World War II. Becoming a perfect team they tour from North Africa to the Pacific to act for ""the boys"". Later they continue their work but when the author Silver gets involved into McCarthy's campaign and is being fired by Eddie, Dixie turns away from him, too.",/9xbfctOAqXWG4qBPa9zOAi7Z9Yn.jpg,1991-11-22,3741
4163,tt0080319,Nine to Five,"Frank Hart is a pig. He takes advantage in the grossest manner of the women who work with him. When his three assistants manage to trap him in his own house they assume control of his department and productivity leaps, but just how long can they keep Hart tied up?",/4EXOz4zxZ2ZOFr8kNrG60Ctd6AM.jpg,1980-12-18,3742
4164,tt0079638,Norma Rae,"Norma Rae is a southern textile worker employed in a factory with intolerable working conditions. This concern about the situation gives her the gumption to be the key associate to a visiting labor union organizer. Together, they undertake the difficult, and possibly dangerous, struggle to unionize her factory.",/iBX0F0SbPoj4fA1Sk9FXRTaYDjz.jpg,1979-03-02,3743
4165,tt0090098,Summer Rental,"Jack Chester, an overworked air traffic controller, takes his family on vacation to the beach. Things immediately start to go wrong for the Chesters, and steadily get worse. Jack ends up in a feud with a local yachtsman, and has to race him to regain his pride and family's respect.",/yBbMF9IGzVtmKDdEUD5FOrAUwRf.jpg,1985-08-09,3744
4166,tt0045464,"The 5,000 Fingers of Dr. T.","Young Bart Collins lives with his widowed mother Heloise. The major blight on Bart's existence is the hated piano lessons he is forced to endure under the tutelage of the autocratic Dr. Terwilliker. Bart feels that his mother has fallen under Terwilliker's sinister influence, and gripes to visiting plumber August Zabladowski, without much result. While grimly hammering away at his lessons, Bart dozes off and enters a fantastical musical dream.",/4aR0BbmSzN1RtdeSvXR26EAdByE.jpg,1953-07-01,3745
4167,tt0096875,Catchfire,"A witness to a mob assassination flees for her life from town to town, switching identities, but cannot seem to elude Milo, the chief killer out to get her.",/4qFQvZRxTdiPMU8is6CGXcLA4IG.jpg,1990-04-03,3746
4168,tt0066011,Love Story,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",/etBvIpFZTjlBC824O3Va9De6MCh.jpg,1970-12-16,3747
4171,tt0183790,A Knight's Tale,"William Thatcher, a peasant, is sent to apprentice with a Knight named Hector as a young boy. Urged by his father to ""change his Stars"", he assumes Sir Hector's place in a tournament when Hector dies in the middle of it. He wins. With the other apprentices, he trains and assumes the title of Sir Ulrich von Lichtenstein.",/1ZUpkMivvlF0ZoyXQzHF4El3izv.jpg,2001-05-11,3748
4172,tt0212826,Bread and Roses,"Maya is a quick-witted young woman who comes over the Mexican border without papers and makes her way to the LA home of her older sister Rosa. Rosa gets Maya a job as a janitor: a non-union janitorial service has the contract, the foul-mouthed supervisor can fire workers on a whim, and the service-workers' union has assigned organizer Sam Shapiro to bring its ""justice for janitors"" campaign to the building. Sam finds Maya a willing listener, she's also attracted to him. Rosa resists, she has an ailing husband to consider. The workers try for public support; management intimidates workers to divide and conquer. Rosa and Maya as well as workers and management may be set to collide.",/7zEnvqFgD1JEHcsO5JbLcLWi4RO.jpg,2000-05-10,3749
4173,tt0260775,Calle 54,A film featuring performances of several stars of the Latin Jazz music scene.,/xXgDXQLulUGxmjPPAS5MnpIppcx.jpg,2000-10-06,3750
4174,tt0208911,The King Is Alive,"Stranded in the heat of a barren African desert, eleven bus-passengers shelter in the remnants of an abandoned town. As rescue grows more remote by the day and anxiety deepens, an idea emerges: why not stage a play. However the choice of King Lear only manages to plunge this disparate group of travelers into turmoil as they struggle to overcome both nature's wrath and their own morality.",/uIU4sDdcrUCf9ri73VOpc9u597I.jpg,2000-05-11,3751
4175,tt0204640,Sordid Lives,"""Sordid Lives"" is about a family in a small Texas town preparing for the funeral of the mother. Among the characters are the grandson trying to find his identity in West Hollywood, the son who has spent the past twenty-three years dressed as Tammy Wynette, the sister and her best friend (who live in delightfully kitschy homes), and the two daughters (one strait-laced and one quite a bit looser).",/nClQ1ZH0Tdj7XutwrdHhasdg7do.jpg,2001-05-11,3752
4176,tt0256408,Startup.com,"Friends since high school, 20-somethings Kaleil Isaza Tuzman and Tom Herman have an idea: a Web site for people to conduct business with municipal governments. This documentary tracks the rise and fall of govWorks.com from May of 1999 to December of 2000, and the trials the business brings to the relationship of these best friends. Kaleil raises the money, Tom's the technical chief. A third partner wants a buy out; girlfriends come and go; Tom's daughter needs attention. And always the need for cash and for improving the site. Venture capital comes in by the millions. Kaleil is on C-SPAN, CNN, and magazine covers. Will the business or the friendship crash first?",/rPn4JMtLiMVmUeF4RuRSw1ScrsD.jpg,2001-01-01,3753
4177,tt0225071,Angel Eyes,"A story about a seemingly unlikely couple who cross paths under life-threatening circumstances as though they are destined not only to meet but to save each other's lives. Not once, but twice.",/jxchJRFZO6zYgdVaAOgNWLNM4yW.jpg,2001-05-15,3754
4178,tt0126029,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",/140ewbWv8qHStD3mlBDvvGd0Zvu.jpg,2001-05-16,3755
4179,tt0206742,Fast Food Fast Women,"How important is the truth when falling in love? Bella is a Manhattan café waitress, about to turn 35, stuck in a long-term affair going nowhere. Paul is a widower, facing old age alone. Bella's mother sets her up with Bruno, a novelist/cabbie who likes to bed-hop and whose ex-wife expects their two children to stay with him for awhile. While Bruno learns some maturity from his young daughter, Paul answers a personals ad placed by a ""widow, 60."" The two couples - along with one of Paul's older pals and a Jungian stripper - sort out how to initiate a relationship these days, what to do when someone you like disappoints you, and when to tell the truth.",/o1ISZvJJeNUKNwhUC4Y58D8zAWq.jpg,2000-05-15,3756
4180,tt0203009,Moulin Rouge!,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",/xhuQz2yKPlWvMvvnf2u9RVkAQx6.jpg,2001-03-09,3757
4182,tt0213149,Pearl Harbor,"The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.",/gzjMpcyV1RksWonaA87DZ8wQTH0.jpg,2001-05-21,3758
4184,tt0210727,Himalaya - l'enfance d'un chef,"As the denizens of a Tibetan village prepare for their arduous annual trek to exchange salt for grain, the community's allegiances are split between aging chieftain Tinle (Thilen Lhondup) and rebellious young Karma (Gurgon Kyap). Tinle tries to maintain his clout and preserve obedience to ancient customs when Karma challenges the old man's power.",/fjZhYB2BHPEUPEwhwH5fa2DgXhH.jpg,1999-01-01,3759
4185,tt0206917,The Man Who Cried,A young refugee travels from Russia to America in search of her lost father and falls in love with a gypsy horseman.,/hMtC9N4h5kpyObfjAbOXilVnjHg.jpg,2000-08-29,3760
4186,tt0234407,Our Song,"Focusing on the bonding between three female (an African American female, a half African American half Latino American female, and a Latino American female) high school members of Brooklyn's ""Jackie Robinson Steppers Marching Band"" and the choices the girls face once their school closes down because of the need for asbestos removal. This film is about a host of topics, not least of which is the hard-work involved in maintaining",/6QZxWlKii7FLskKUR7cwUnPCLIV.jpg,2000-01-21,3761
4187,tt0189541,Gabriela,"Mike is romantic and persistent, a social worker at a psychiatric clinic who falls for a new intern. Gabriela is passionate; she's also engaged; although her love for her fiance Patrick seems more fraternal than erotic, she has an overwhelming sense of obligation to marry him. Mike gets dubious counsel from a colleague, Douglas, who's seems to have a new relationship weekly, and from his unhappy brother. She gets advice from her supervisor, whose long-term marriage ended badly. Gabriela can't seem to say no to Mike, except when he asks her to end her engagement. She heads home to Mexico to introduce Patrick to her family. What's Mike to do? Will anything change her mind?",,2001-02-14,3762
4188,tt0077716,Ice Castles,A young girl is on top of the world until a tragic accident dashes her hopes and dreams of becoming a world-class figure skater. Only with the help of those who love her can she prove to the world -- and herself -- that she still has the potential to realize her dreams.,/sbZT86kcNaSLmqtYaVTsYh5jduN.jpg,1978-12-31,3763
4189,tt0102343,Love Potion No. 9,"Unlucky in love, chemist Paul Matthews visits gypsy Madame Rosa for help. Quickly realizing he is a hopeless nerd, she gifts him with Love Potion No. 8, which makes anyone who wears it irresistible to the opposite sex for four hours. Paul and animal psychologist coworker Diane Farrow decide to test it on themselves. The awkward pair suddenly find themselves alluring to anyone they approach, but soon realize they are most attracted to each other.",/vSj6zbuzAptIIMvoD1Saqgn9J31.jpg,1992-11-13,3764
4190,tt0100395,Postcards from the Edge,"Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox centre her film company insists as a condition of continuing to employ her that she live with her mother Doris Mann, herself once a star and now a champion drinker. Such a set-up is bad news for Suzanne who has struggled for years to get out of her mother's shadow, and who finds her mother still treats her like a child. Despite these problems - and further ones to do with the men in in her life - Suzanne can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too.",/gwP68DUIxTj3OrZT88LQDnMO6hr.jpg,1990-09-12,3765
4191,tt0046719,Apache,"Following the surrender of Geronimo, Massai, the last Apache warrior is captured and scheduled for transportation to a Florida reservation. On the way he manages to escape and heads for his homeland to win back his girl and settle down to grow crops. His pursuers have other ideas though.",/28kbQbzv2VzAkDNyPS6oSpDMFvK.jpg,1954-07-09,3766
4192,tt0074254,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson","Buffalo Bill plans to put on his own Wild West sideshow, and Chief Sitting Bull has agreed to appear in it. However, Sitting Bull has his own hidden agenda, involving the President and General Custer.",/91sNeVHV2yoWa70goI4Fibe26bA.jpg,1976-01-01,3767
4193,tt0101587,City Slickers,New York meets the west in this comedy starring Billy Crystal. Three New York business men decide to take a 'Wild West' vacation that turns out to not be the relaxing vacation they had envisioned.,/9utnPWr4aaZma19owcEXBo3OLcu.jpg,1991-06-07,3768
4194,tt0095082,Eight Men Out,"The great Chicago White Sox team of 1919 is the saddest team to ever win a pennent. The team is bitter at their penny pincher owner, Charles Comiskey, and at their own teammates. Gamblers take advantage of this opportunity to offer some players $ to throw the series (Most of the players didn't get as much as promised.) But Buck Weaver and the great Shoeless Joe Jackson turn back at the last minute to try and play their best. The Sox actually almost come back from a 3-1 deficit. 2 years later, the truth breaks out and the Sox are sued on multiple accounts. They are found innocent by the jury but baseball commissioner Landis has other plans. The eight players are suspended for life, and Buck Weaver, for the rest of his life, tries to clear his name.",/fHuhmSYA6xIYLoC9Q1Wiaca7Avm.jpg,1988-09-02,3769
4195,tt0052902,The Horse Soldiers,A Union Cavalry outfit is sent behind confederate lines in strength to destroy a rail supply center. Along with them is sent a doctor who causes instant antipathy between him and the commander. The secret plan for the mission is overheard by a southern belle who must be taken along to assure her silence.,/3jr9phgjNKbHed5UFVvc8bDjvtC.jpg,1959-06-11,3770
4196,tt0048248,The Kentuckian,A frontiersman and his son fight to build a new home in Texas.,/pLczMnYe5mP3SQo7xwWhMXjsJQc.jpg,1955-08-01,3771
